GG OTU,KEGG,Sample,ASV,Gene copies,Abundance (%),Contribution (%),Phylum,Class,Order,Family,Genus,Species
1074016,K01183,S20_2_5,ASV2264,2,0.018266508,0.000164312,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K03791,L20_B,ASV2264,1,0.027766208,0.399999994,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K03791,S16_4,ASV2264,1,0.027750798,0.571428589,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K03791,S18_4,ASV2264,1,0.115207374,0.727272724,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K03791,S20_1_4,ASV2264,1,0.074396517,0.220657276,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K03791,S20_2_5,ASV2264,1,0.018266508,0.133333332,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
228207,K01452,S20_1_4,ASV2288,1,0.034823902,0.007348029,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,NA,NA
228207,K01452,S20_1_5,ASV2288,1,0.00324391,0.000352361,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,NA,NA
1074016,K01183,L20_B,ASV2289,2,0.027766208,0.044943819,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K01183,S16_4,ASV2289,2,0.027750798,0.000669288,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K01183,S18_4,ASV2289,2,0.115207374,0.004069176,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K01183,S20_1_4,ASV2289,2,0.074396517,0.000721335,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K01183,S20_2_5,ASV2289,2,0.018266508,0.000164312,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K03791,L20_B,ASV2289,1,0.027766208,0.399999994,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K03791,S16_4,ASV2289,1,0.027750798,0.571428589,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K03791,S18_4,ASV2289,1,0.115207374,0.727272724,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K03791,S20_1_4,ASV2289,1,0.074396517,0.220657276,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
1074016,K03791,S20_2_5,ASV2289,1,0.018266508,0.133333332,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
974121,K01183,L13_9,ASV2363,2,0.012755102,0.039215686,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K01183,S16_6,ASV2363,2,0.02611958,0.000834693,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K01183,S18_A,ASV2363,2,0.038716338,0.004023245,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K01183,S20_1_4,ASV2363,2,0.037989711,0.000368341,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K01183,S20_1_A,ASV2363,2,0.025392526,0.001179941,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K01183,S20_2_5,ASV2363,2,0.009133254,8.22E-05,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K01183,S20_2_A,ASV2363,2,0.059772863,0.027027027,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K01183,S20_3_A,ASV2363,2,0.159600305,0.08041958,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K01183,S20_4_A,ASV2363,2,0.00825355,0.014134277,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03791,L13_9,ASV2363,1,0.012755102,1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03791,S16_6,ASV2363,1,0.02611958,0.224489795,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03791,S18_A,ASV2363,1,0.038716338,0.149999998,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03791,S20_1_4,ASV2363,1,0.037989711,0.112676056,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03791,S20_1_A,ASV2363,1,0.025392526,0.130434782,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03791,S20_2_5,ASV2363,1,0.009133254,0.066666666,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03791,S20_2_A,ASV2363,1,0.059772863,0.294117646,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03791,S20_3_A,ASV2363,1,0.159600305,0.211981567,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03791,S20_4_A,ASV2363,1,0.00825355,0.18181819,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03933,L13_9,ASV2363,2,0.012755102,0.222222222,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03933,S16_6,ASV2363,2,0.02611958,0.017160686,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03933,S18_A,ASV2363,2,0.038716338,0.005451242,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03933,S20_1_4,ASV2363,2,0.037989711,0.014184397,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03933,S20_1_A,ASV2363,2,0.025392526,0.144578313,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03933,S20_2_5,ASV2363,2,0.009133254,0.004728132,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03933,S20_2_A,ASV2363,2,0.059772863,0.158730158,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03933,S20_3_A,ASV2363,2,0.159600305,0.107728337,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
974121,K03933,S20_4_A,ASV2363,2,0.00825355,0.021857926,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
316869,K01183,L0_9,ASV2542,3,0.030921459,0.428571429,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,NA,NA
316869,K01183,L0_B,ASV2542,3,0.074092368,0.473684211,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,NA,NA
316869,K01183,L1_7,ASV2542,3,0.063572791,0.75,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,NA,NA
316869,K01183,L1_8,ASV2542,3,0.145645208,0.652173913,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,NA,NA
316869,K01183,L1_9,ASV2542,3,0.248911014,1,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,NA,NA
2353709,K01183,L18_9,ASV2571,2,0.033682995,0.013448607,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
2353709,K03791,L18_9,ASV2571,1,0.033682995,0.197183099,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,NA
4433019,K01183,S18_A,ASV2582,3,0.060225415,0.009387573,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,NA
79309,K01183,L0_B,ASV2652,2,0.049394912,0.210526316,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,NA
79309,K01183,L1_8,ASV2652,2,0.029129042,0.086956523,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,NA
79309,K01183,L6_B,ASV2652,2,0.113250283,0.002647954,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,NA
658233,K03791,S16_6,ASV2707,1,0.030868595,0.265306125,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Methylobacter,NA
359570,K03791,L20_9,ASV2848,1,0.009951899,0.136363634,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chitinibacteraceae,Deefgea,NA
359570,K03791,S17_6,ASV2848,1,0.006190545,0.1875,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chitinibacteraceae,Deefgea,NA
922761,K01183,L14_8,ASV2927,1,0.013627691,0.014925373,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K01183,L17_8,ASV2927,1,0.046129008,0.005235602,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K01183,L20_8,ASV2927,1,0.017471827,0.001267427,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K01183,L4_8,ASV2927,1,0.17452007,0.029411765,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K01183,L4_9,ASV2927,1,0.015723765,0.001906214,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K01183,L5_B,ASV2927,1,0.828500414,0.27027027,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K01183,L9_7,ASV2927,1,0.010551862,0.00234192,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K01183,L9_9,ASV2927,1,0.009044044,0.003144654,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K01183,S16_A,ASV2927,1,0.236616386,0.041450777,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K01183,S19_A,ASV2927,1,0.048854148,0.042145594,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K01183,S20_1_4,ASV2927,1,0.031658093,0.000153475,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K01183,S20_3_A,ASV2927,1,0.201235168,0.050699301,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03791,L14_8,ASV2927,1,0.013627691,1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03791,L17_8,ASV2927,1,0.046129008,0.6,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03791,L20_8,ASV2927,1,0.017471827,0.222222226,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03791,L4_8,ASV2927,1,0.17452007,1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03791,L4_9,ASV2927,1,0.015723765,0.833333333,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03791,L5_B,ASV2927,1,0.828500414,0.285714286,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03791,L9_7,ASV2927,1,0.010551862,0.333333333,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03791,L9_9,ASV2927,1,0.009044044,0.2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03791,S16_A,ASV2927,1,0.236616386,0.666666669,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03791,S19_A,ASV2927,1,0.048854148,0.305555555,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03791,S20_1_4,ASV2927,1,0.031658093,0.093896715,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03791,S20_3_A,ASV2927,1,0.201235168,0.267281107,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03933,L14_8,ASV2927,2,0.013627691,0.333333325,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03933,L17_8,ASV2927,2,0.046129008,0.166666668,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03933,L20_8,ASV2927,2,0.017471827,0.003891051,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03933,L4_8,ASV2927,2,0.17452007,1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03933,L4_9,ASV2927,2,0.015723765,0.666666667,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03933,L5_B,ASV2927,2,0.828500414,0.5,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03933,L9_7,ASV2927,2,0.010551862,0.105263155,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03933,L9_9,ASV2927,2,0.009044044,0.068965514,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03933,S16_A,ASV2927,2,0.236616386,0.800000001,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03933,S19_A,ASV2927,2,0.048854148,0.209523809,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03933,S20_1_4,ASV2927,2,0.031658093,0.011820331,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
922761,K03933,S20_3_A,ASV2927,2,0.201235168,0.135831382,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
4327501,K01452,L6_7,ASV2936,1,0.035966048,0.333333333,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
4327501,K03791,L6_7,ASV2936,1,0.035966048,1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
818369,K01452,L0_8,ASV3024,1,0.036873156,0.5,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,sabulinigri
818369,K01452,L1_7,ASV3024,1,0.063572791,1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,sabulinigri
818369,K01452,L1_8,ASV3024,1,0.17477425,1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,sabulinigri
818369,K01452,L1_9,ASV3024,1,0.062227754,1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,sabulinigri
818369,K01452,L4_9,ASV3024,1,0.003144753,0.166666667,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,sabulinigri
818369,K03791,L0_8,ASV3024,1,0.036873156,1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,sabulinigri
818369,K03791,L1_7,ASV3024,1,0.063572791,1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,sabulinigri
818369,K03791,L1_8,ASV3024,1,0.17477425,0.857142856,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,sabulinigri
818369,K03791,L1_9,ASV3024,1,0.062227754,1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,sabulinigri
818369,K03791,L4_9,ASV3024,1,0.003144753,0.166666667,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,sabulinigri
569456,K03791,L18_9,ASV3207,1,0.012029641,0.070422535,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,NA
1104592,K01183,L19_8,ASV3208,1,0.025614754,0.005366726,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,auensis
1104592,K01183,L20_9,ASV3208,1,0.0033173,0.00040404,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,auensis
1104592,K01183,S16_6,ASV3208,1,0.009498029,0.000151762,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,auensis
1104592,K01183,S20_1_5,ASV3208,1,0.00324391,2.03E-05,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,auensis
1104592,K03933,L19_8,ASV3208,1,0.025614754,0.071428571,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,auensis
1104592,K03933,L20_9,ASV3208,1,0.0033173,0.000956938,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,auensis
1104592,K03933,S16_6,ASV3208,1,0.009498029,0.003120125,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,auensis
1104592,K03933,S20_1_5,ASV3208,1,0.00324391,0.000354233,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,auensis
328043,K01183,L0_7,ASV3324,3,0.029620853,0.428571429,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Gilvimarinus,agarilyticus
328043,K01183,L0_B,ASV3324,3,0.049394912,0.315789474,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Gilvimarinus,agarilyticus
328043,K01183,L1_8,ASV3324,3,0.058258083,0.260869564,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Gilvimarinus,agarilyticus
328043,K01183,L1_B,ASV3324,3,0.045392646,0.11111111,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Gilvimarinus,agarilyticus
328043,K01183,L9_B,ASV3324,3,0.020603688,0.037735849,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Gilvimarinus,agarilyticus
906197,K01183,S16_A,ASV3672,1,0.022182786,0.00388601,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,BD1-7_clade,NA
906197,K01183,S20_1_5,ASV3672,1,0.009731729,6.10E-05,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,BD1-7_clade,NA
560243,K03791,S20_3_A,ASV3699,1,0.020817431,0.027649769,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chitinibacteraceae,Iodobacter,fluviatilis
962736,K01183,S18_A,ASV3843,1,0.021509077,0.001117568,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,NA,NA,NA
352392,K01452,S16_6,ASV3892,1,0.002374507,0.00140056,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Cavicella,NA
1097359,K01452,L12_9,ASV3909,1,1.377810008,1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,L13_9,ASV3909,1,0.051020408,0.4,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,L19_8,ASV3909,1,0.008538251,0.025641025,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,S16_4,ASV3909,1,0.034688497,0.029585799,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,S16_6,ASV3909,1,0.023745073,0.014005602,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,S18_4,ASV3909,1,0.028801843,0.014492753,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,S18_A,ASV3909,1,0.068829046,0.222222222,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,S19_A,ASV3909,1,0.017765144,0.065573768,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,S20_1_4,ASV3909,1,0.017411951,0.003674015,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,S20_1_5,ASV3909,1,0.058390372,0.006342495,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,S20_1_A,ASV3909,1,0.241228999,0.633333335,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,S20_2_A,ASV3909,1,0.789001793,0.6,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,S20_3_A,ASV3909,1,0.069391438,0.039603961,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
1097359,K01452,S20_4_A,ASV3909,1,0.037140972,0.818181824,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
794948,K03791,S20_1_5,ASV4030,1,0.012975638,0.072727271,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pectobacterium,NA
222753,K01183,S20_3_A,ASV4047,3,0.013878287,0.01048951,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,NA
746675,K01183,L13_7,ASV4145,2,0.015600624,0.25,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,NA
746675,K01183,S17_4,ASV4145,2,0.020913939,0.00019064,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,NA
746675,K01183,S20_1_4,ASV4145,2,0.069647804,0.000675292,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,NA
939811,K01183,L0_7,ASV4239,3,0.029620853,0.428571429,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L0_8,ASV4239,3,0.036873156,0.6,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L0_9,ASV4239,3,0.030921459,0.428571429,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L10_7,ASV4239,3,0.209966406,0.219512196,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L10_8,ASV4239,3,0.101061142,0.070175439,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L10_9,ASV4239,3,0.170478762,0.110091744,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L11_8,ASV4239,3,0.042881646,0.090566037,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L11_9,ASV4239,3,0.127273692,0.122033899,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L12_7,ASV4239,3,0.229753016,0.074766355,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L13_7,ASV4239,3,0.031201248,0.75,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L13_8,ASV4239,3,0.160771704,0.296296296,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L13_9,ASV4239,3,0.076530612,0.352941176,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L14_8,ASV4239,3,0.054510766,0.179104478,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L14_9,ASV4239,3,0.031070374,0.11111111,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
939811,K01183,L16_9,ASV4239,3,1.037344398,0.173187941,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus,NA
