Group,Class,Long,Short,Daily,Long_R,Short_R,Daily_R
ASV5271,Gammaproteobacteria,0.000383961,0,0,0,0,0
ASV5272,NA,0.000383961,0,0,0,0,0
ASV5273,Alphaproteobacteria,0.000383961,0,0,0,0,0
ASV5274,Bacteroidia,0.000383961,0,0,0,0,0
ASV5275,Gammaproteobacteria,0.000383961,0,0,0,0,0
ASV5276,Gammaproteobacteria,0.000383961,0,0,0,0,0
ASV5277,Deltaproteobacteria,0.000383961,0,0,0,0,0
ASV5278,Gammaproteobacteria,0.000383961,0,0,0,0,0
ASV5279,NA,0.000383961,0,0,0,0,0
ASV5280,Gammaproteobacteria,0.000383961,0,0,0,0,0
ASV5281,Alphaproteobacteria,0.000383961,0,0,0,0,0
ASV5282,Clostridia,0,0,0,0.000815521,0,0
ASV5283,Mollicutes,0,0,0,0.000815521,0,0
ASV5284,Gammaproteobacteria,0,0,0,0.000815521,0,0
ASV5285,Gammaproteobacteria,0,0,0,0.000815521,0,0
ASV5286,Alphaproteobacteria,0,0,0,0.000815521,0,0
ASV5287,Clostridia,0,0,0,0.000815521,0,0
ASV5288,Bacteroidia,0,0,0,0.000815521,0,0
ASV5289,Clostridia,0,0,0,0.000815521,0,0
ASV5290,Deltaproteobacteria,0,0,0,0.000815521,0,0
ASV5291,NA,0,0,0,0.000815521,0,0
ASV5292,NA,0,0,0,0.000815521,0,0
ASV5293,Alphaproteobacteria,0,0,0,0.000815521,0,0
ASV5294,Alphaproteobacteria,0,0,0,0.000815521,0,0
ASV5295,Deltaproteobacteria,0,0,0,0.000815521,0,0
ASV5296,NA,0,0,0,0.000815521,0,0
ASV5297,Gammaproteobacteria,0,0,0,0.000815521,0,0
ASV5298,Deltaproteobacteria,0,0,0,0.000815521,0,0
ASV5299,Gammaproteobacteria,0,0,0,0.000815521,0,0
ASV5300,Gammaproteobacteria,0,0,0,0.000815521,0,0
ASV5301,Bacteroidia,0,0,0,0.000815521,0,0
ASV5302,Alphaproteobacteria,0,0,0,0.000815521,0,0
ASV5303,Alphaproteobacteria,0,0,0,0.000815521,0,0
ASV5304,Cloacimonadia,0,0,0,0.000815521,0,0
ASV5305,Gammaproteobacteria,0,0,0,0.000815521,0,0
ASV5306,Gammaproteobacteria,0,0,0,0.000815521,0,0
ASV5307,Gammaproteobacteria,0,0,0,0.000815521,0,0
ASV5308,Alphaproteobacteria,0,0,0,0.000815521,0,0
ASV5309,Gammaproteobacteria,0,0,0,0.000815521,0,0
ASV5310,Alphaproteobacteria,0,0,0,0.000815521,0,0
ASV5311,Deltaproteobacteria,0,0,0,0.000815521,0,0
ASV5312,Clostridia,0,0,0,0.000815521,0,0
ASV5313,NA,0,0,0,0.000815521,0,0
ASV5314,NA,0,0,0,0.000815521,0,0
ASV5315,Clostridia,0,0,0,0.000815521,0,0
ASV5316,NA,0,0,0,0.000815521,0,0
ASV5317,NA,0.000329237,0,0,0,0,0
ASV5318,Cloacimonadia,0.000329237,0,0,0,0,0
ASV5319,Bacteroidia,0.000329237,0,0,0,0,0
ASV5320,Bacteroidia,0.000329237,0,0,0,0,0
ASV5321,Alphaproteobacteria,0.000329237,0,0,0,0,0
ASV5322,Clostridia,0.000329237,0,0,0,0,0
ASV5323,Bacteroidia,0.000329237,0,0,0,0,0
ASV5324,NA,0.000329237,0,0,0,0,0
ASV5325,Alphaproteobacteria,0.000329237,0,0,0,0,0
ASV5326,Alphaproteobacteria,0.000329237,0,0,0,0,0
ASV5327,Mollicutes,0.000329237,0,0,0,0,0
ASV5328,Deltaproteobacteria,0.000329237,0,0,0,0,0
ASV5329,NA,0.000329237,0,0,0,0,0
ASV5330,Alphaproteobacteria,0.00014487,0,0,0,0,0
ASV5331,Bacteroidia,0.00014487,0,0,0,0,0
ASV5332,Alphaproteobacteria,0.000143326,0,0,0,0,0
ASV5333,Deltaproteobacteria,0.000143326,0,0,0,0,0
ASV5334,Gammaproteobacteria,0.000143326,0,0,0,0,0
ASV5335,Ignavibacteria,0.000143326,0,0,0,0,0
ASV5336,Deltaproteobacteria,0.000143326,0,0,0,0,0
ASV5337,Bacteroidia,0.000143326,0,0,0,0,0
ASV5338,Gammaproteobacteria,0.000143326,0,0,0,0,0
ASV5339,Bacteroidia,0,0,0,0.000600179,0,0
ASV5340,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5341,Gammaproteobacteria,0,0,0,0.000600179,0,0
ASV5342,Clostridia,0,0,0,0.000600179,0,0
ASV5343,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5344,NA,0,0,0,0.000600179,0,0
ASV5345,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5346,Mollicutes,0,0,0,0.000600179,0,0
ASV5347,NA,0,0,0,0.000600179,0,0
ASV5348,Clostridia,0,0,0,0.000600179,0,0
ASV5349,Deltaproteobacteria,0,0,0,0.000600179,0,0
ASV5350,Bacteroidia,0,0,0,0.000600179,0,0
ASV5351,Gammaproteobacteria,0,0,0,0.000600179,0,0
ASV5352,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5353,Clostridia,0,0,0,0.000600179,0,0
ASV5354,NA,0,0,0,0.000600179,0,0
ASV5355,Bacteroidia,0,0,0,0.000600179,0,0
ASV5356,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5357,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5358,NA,0,0,0,0.000600179,0,0
ASV5359,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5360,NA,0,0,0,0.000600179,0,0
ASV5361,Clostridia,0,0,0,0.000600179,0,0
ASV5362,Bacteroidia,0,0,0,0.000600179,0,0
ASV5363,Phycisphaerae,0,0,0,0.000600179,0,0
ASV5364,Bacteroidia,0,0,0,0.000600179,0,0
ASV5365,Clostridia,0,0,0,0.000600179,0,0
ASV5366,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5367,Mollicutes,0,0,0,0.000600179,0,0
ASV5368,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5369,Gammaproteobacteria,0,0,0,0.000600179,0,0
ASV5370,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5371,Gammaproteobacteria,0,0,0,0.000600179,0,0
ASV5372,Bacteroidia,0,0,0,0.000600179,0,0
ASV5373,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5374,Deltaproteobacteria,0,0,0,0.000600179,0,0
ASV5375,NA,0,0,0,0.000600179,0,0
ASV5376,Mollicutes,0,0,0,0.000600179,0,0
ASV5377,Gammaproteobacteria,0,0,0,0.000600179,0,0
ASV5378,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5379,Clostridia,0,0,0,0.000600179,0,0
ASV5380,Ignavibacteria,0,0,0,0.000600179,0,0
ASV5381,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5382,Gammaproteobacteria,0,0,0,0.000600179,0,0
ASV5383,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5384,Deltaproteobacteria,0,0,0,0.000600179,0,0
ASV5385,Gammaproteobacteria,0,0,0,0.000600179,0,0
ASV5386,Bacteroidia,0,0,0,0.000600179,0,0
ASV5387,Gammaproteobacteria,0,0,0,0.000600179,0,0
ASV5388,NA,0,0,0,0.000600179,0,0
ASV5389,Bacteroidia,0,0,0,0.000600179,0,0
ASV5390,Alphaproteobacteria,0,0,0,0.000600179,0,0
ASV5391,NA,0,0,0,0.001078539,0,0
ASV5392,Bacteroidia,0,0,0,0.001078539,0,0
ASV5393,Phycisphaerae,0,0,0,0.001078539,0,0
ASV5394,Deltaproteobacteria,0,0,0,0.001078539,0,0
ASV5395,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5396,Cloacimonadia,0,0,0,0.001078539,0,0
ASV5397,Clostridia,0,0,0,0.001078539,0,0
ASV5398,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5399,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5400,Bacteroidia,0,0,0,0.001078539,0,0
ASV5401,Deltaproteobacteria,0,0,0,0.001078539,0,0
ASV5402,Mollicutes,0,0,0,0.001078539,0,0
ASV5403,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5404,Clostridia,0,0,0,0.001078539,0,0
ASV5405,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5406,NA,0,0,0,0.001078539,0,0
ASV5407,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5408,Mollicutes,0,0,0,0.001078539,0,0
ASV5409,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5410,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5411,Deltaproteobacteria,0,0,0,0.001078539,0,0
ASV5412,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5413,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5414,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5415,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5416,Deltaproteobacteria,0,0,0,0.001078539,0,0
ASV5417,Deltaproteobacteria,0,0,0,0.001078539,0,0
ASV5418,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5419,Deltaproteobacteria,0,0,0,0.001078539,0,0
ASV5420,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5421,Clostridia,0,0,0,0.001078539,0,0
ASV5422,Deltaproteobacteria,0,0,0,0.001078539,0,0
ASV5423,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5424,NA,0,0,0,0.001078539,0,0
ASV5425,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5426,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5427,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5428,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5429,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5430,Clostridia,0,0,0,0.001078539,0,0
ASV5431,NA,0,0,0,0.001078539,0,0
ASV5432,NA,0,0,0,0.001078539,0,0
ASV5433,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5434,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5435,Deltaproteobacteria,0,0,0,0.001078539,0,0
ASV5436,Deltaproteobacteria,0,0,0,0.001078539,0,0
ASV5437,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5438,Clostridia,0,0,0,0.001078539,0,0
ASV5439,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5440,Alphaproteobacteria,0,0,0,0.001078539,0,0
ASV5441,Deltaproteobacteria,0,0,0,0.001078539,0,0
ASV5442,Gammaproteobacteria,0,0,0,0.001078539,0,0
ASV5443,NA,0.000421638,0,0,0,0,0
ASV5444,Bacteroidia,0.000421638,0,0,0,0,0
ASV5445,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5446,NA,0.000421638,0,0,0,0,0
ASV5447,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5448,NA,0.000421638,0,0,0,0,0
ASV5449,Bacteroidia,0.000421638,0,0,0,0,0
ASV5450,Clostridia,0.000421638,0,0,0,0,0
ASV5451,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5452,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5453,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5454,Clostridia,0.000421638,0,0,0,0,0
ASV5455,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5456,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5457,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5458,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5459,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5460,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5461,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5462,NA,0.000421638,0,0,0,0,0
ASV5463,Bacteroidia,0.000421638,0,0,0,0,0
ASV5464,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5465,NA,0.000421638,0,0,0,0,0
ASV5466,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5467,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5468,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5469,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5470,Bacteroidia,0.000421638,0,0,0,0,0
ASV5471,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5472,Clostridia,0.000421638,0,0,0,0,0
ASV5473,Deltaproteobacteria,0.000421638,0,0,0,0,0
ASV5474,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5475,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5476,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5477,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5478,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5479,Clostridia,0.000421638,0,0,0,0,0
ASV5480,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5481,Mollicutes,0.000421638,0,0,0,0,0
ASV5482,Bacteroidia,0.000421638,0,0,0,0,0
ASV5483,Deltaproteobacteria,0.000421638,0,0,0,0,0
ASV5484,Deltaproteobacteria,0.000421638,0,0,0,0,0
ASV5485,Cloacimonadia,0.000421638,0,0,0,0,0
ASV5486,Bacteroidia,0.000421638,0,0,0,0,0
ASV5487,NA,0.000421638,0,0,0,0,0
ASV5488,Deltaproteobacteria,0.000421638,0,0,0,0,0
ASV5489,Bacteroidia,0.000421638,0,0,0,0,0
ASV5490,Bacteroidia,0.000421638,0,0,0,0,0
ASV5491,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5492,Cloacimonadia,0.000421638,0,0,0,0,0
ASV5493,Deltaproteobacteria,0.000421638,0,0,0,0,0
ASV5494,Bacteroidia,0.000421638,0,0,0,0,0
ASV5495,Cloacimonadia,0.000421638,0,0,0,0,0
ASV5496,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5497,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5498,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5499,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5500,Deltaproteobacteria,0.000421638,0,0,0,0,0
ASV5501,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5502,Bacteroidia,0.000421638,0,0,0,0,0
ASV5503,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5504,Bacteroidia,0.000421638,0,0,0,0,0
ASV5505,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5506,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5507,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5508,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5509,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5510,Bacteroidia,0.000421638,0,0,0,0,0
ASV5511,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5512,Bacteroidia,0.000421638,0,0,0,0,0
ASV5513,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5514,Bacteroidia,0.000421638,0,0,0,0,0
ASV5515,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5516,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5517,Gammaproteobacteria,0.000421638,0,0,0,0,0
ASV5518,Bacteroidia,0.000421638,0,0,0,0,0
ASV5519,Bacteroidia,0.000421638,0,0,0,0,0
ASV5520,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5521,Deltaproteobacteria,0.000421638,0,0,0,0,0
ASV5522,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5523,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5524,Alphaproteobacteria,0.000421638,0,0,0,0,0
ASV5525,Gammaproteobacteria,0.000271574,0,0,0,0,0
ASV5526,Gammaproteobacteria,0.000271574,0,0,0,0,0
ASV5527,Gammaproteobacteria,0.000271574,0,0,0,0,0
ASV5528,Deltaproteobacteria,0.000271574,0,0,0,0,0
ASV5529,Bacteroidia,0.000271574,0,0,0,0,0
ASV5530,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5531,Bacteroidia,0.000271574,0,0,0,0,0
ASV5532,Mollicutes,0.000271574,0,0,0,0,0
ASV5533,NA,0.000271574,0,0,0,0,0
ASV5534,Bacteroidia,0.000271574,0,0,0,0,0
ASV5535,Cloacimonadia,0.000271574,0,0,0,0,0
ASV5536,Mollicutes,0.000271574,0,0,0,0,0
ASV5537,Bacteroidia,0.000271574,0,0,0,0,0
ASV5538,Gammaproteobacteria,0.000271574,0,0,0,0,0
ASV5539,Gammaproteobacteria,0.000271574,0,0,0,0,0
ASV5540,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5541,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5542,Gammaproteobacteria,0.000271574,0,0,0,0,0
ASV5543,Gammaproteobacteria,0.000271574,0,0,0,0,0
ASV5544,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5545,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5546,Gammaproteobacteria,0.000271574,0,0,0,0,0
ASV5547,Gammaproteobacteria,0.000271574,0,0,0,0,0
ASV5548,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5549,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5550,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5551,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5552,NA,0.000271574,0,0,0,0,0
ASV5553,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5554,Clostridia,0.000271574,0,0,0,0,0
ASV5555,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5556,Deltaproteobacteria,0.000271574,0,0,0,0,0
ASV5557,Bacteroidia,0.000271574,0,0,0,0,0
ASV5558,Clostridia,0.000271574,0,0,0,0,0
ASV5559,NA,0.000271574,0,0,0,0,0
ASV5560,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5561,Bacteroidia,0.000271574,0,0,0,0,0
ASV5562,Cloacimonadia,0.000271574,0,0,0,0,0
ASV5563,Alphaproteobacteria,0.000271574,0,0,0,0,0
ASV5564,Gammaproteobacteria,0.000271574,0,0,0,0,0
ASV5565,Bacteroidia,0.000271574,0,0,0,0,0
ASV5566,Mollicutes,0.000271574,0,0,0,0,0
ASV5567,Gammaproteobacteria,0.000271574,0,0,0,0,0
ASV5568,Mollicutes,0.000271574,0,0,0,0,0
ASV5569,Phycisphaerae,0.000271574,0,0,0,0,0
ASV5570,Alphaproteobacteria,0.000344732,0,0,0,0,0
ASV5571,Clostridia,0.000344732,0,0,0,0,0
ASV5572,Gammaproteobacteria,0.000344732,0,0,0,0,0
ASV5573,Bacteroidia,0.000344732,0,0,0,0,0
ASV5574,Bacteroidia,0.000344732,0,0,0,0,0
ASV5575,Gammaproteobacteria,0.000344732,0,0,0,0,0
ASV5576,Bacteroidia,0.000344732,0,0,0,0,0
ASV5577,Clostridia,0.000344732,0,0,0,0,0
ASV5578,Gammaproteobacteria,0.000344732,0,0,0,0,0
ASV5579,Gammaproteobacteria,0.000344732,0,0,0,0,0
ASV5580,Bacteroidia,0.000344732,0,0,0,0,0
ASV5581,Bacteroidia,0.000344732,0,0,0,0,0
ASV5582,Bacteroidia,0.000344732,0,0,0,0,0
ASV5583,Alphaproteobacteria,0.000344732,0,0,0,0,0
ASV5584,Bacteroidia,0.000344732,0,0,0,0,0
ASV5585,Gammaproteobacteria,0.000344732,0,0,0,0,0
ASV5586,NA,0.000344732,0,0,0,0,0
ASV5587,Alphaproteobacteria,0.000344732,0,0,0,0,0
ASV5588,Alphaproteobacteria,0.000344732,0,0,0,0,0
ASV5589,NA,0.000344732,0,0,0,0,0
ASV5590,Cloacimonadia,0.000344732,0,0,0,0,0
ASV5591,Bacteroidia,0.000344732,0,0,0,0,0
ASV5592,Bacteroidia,0.000344732,0,0,0,0,0
ASV5593,Alphaproteobacteria,0.000344732,0,0,0,0,0
ASV5594,Bacteroidia,0.000344732,0,0,0,0,0
ASV5595,Deltaproteobacteria,0,0,0,0.00104967,0,0
ASV5596,Ignavibacteria,0,0,0,0.00104967,0,0
ASV5597,Deltaproteobacteria,0,0,0,0.00104967,0,0
ASV5598,NA,0,0,0,0.00104967,0,0
ASV5599,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5600,Bacteroidia,0,0,0,0.00104967,0,0
ASV5601,Gammaproteobacteria,0,0,0,0.00104967,0,0
ASV5602,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5603,Gammaproteobacteria,0,0,0,0.00104967,0,0
ASV5604,Deltaproteobacteria,0,0,0,0.00104967,0,0
ASV5605,Clostridia,0,0,0,0.00104967,0,0
ASV5606,NA,0,0,0,0.00104967,0,0
ASV5607,Clostridia,0,0,0,0.00104967,0,0
ASV5608,Bacteroidia,0,0,0,0.00104967,0,0
ASV5609,Deltaproteobacteria,0,0,0,0.00104967,0,0
ASV5610,Clostridia,0,0,0,0.00104967,0,0
ASV5611,Bacteroidia,0,0,0,0.00104967,0,0
ASV5612,Bacteroidia,0,0,0,0.00104967,0,0
ASV5613,Ignavibacteria,0,0,0,0.00104967,0,0
ASV5614,Bacteroidia,0,0,0,0.00104967,0,0
ASV5615,Clostridia,0,0,0,0.00104967,0,0
ASV5616,Deltaproteobacteria,0,0,0,0.00104967,0,0
ASV5617,NA,0,0,0,0.00104967,0,0
ASV5618,Clostridia,0,0,0,0.00104967,0,0
ASV5619,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5620,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5621,Gammaproteobacteria,0,0,0,0.00104967,0,0
ASV5622,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5623,Clostridia,0,0,0,0.00104967,0,0
ASV5624,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5625,NA,0,0,0,0.00104967,0,0
ASV5626,Cloacimonadia,0,0,0,0.00104967,0,0
ASV5627,Bacteroidia,0,0,0,0.00104967,0,0
ASV5628,Cloacimonadia,0,0,0,0.00104967,0,0
ASV5629,Clostridia,0,0,0,0.00104967,0,0
ASV5630,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5631,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5632,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5633,Gammaproteobacteria,0,0,0,0.00104967,0,0
ASV5634,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5635,Gammaproteobacteria,0,0,0,0.00104967,0,0
ASV5636,Gammaproteobacteria,0,0,0,0.00104967,0,0
ASV5637,Clostridia,0,0,0,0.00104967,0,0
ASV5638,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5639,Deltaproteobacteria,0,0,0,0.00104967,0,0
ASV5640,Clostridia,0,0,0,0.00104967,0,0
ASV5641,Gammaproteobacteria,0,0,0,0.00104967,0,0
ASV5642,NA,0,0,0,0.00104967,0,0
ASV5643,Gammaproteobacteria,0,0,0,0.00104967,0,0
ASV5644,Gammaproteobacteria,0,0,0,0.00104967,0,0
ASV5645,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5646,Cloacimonadia,0,0,0,0.00104967,0,0
ASV5647,NA,0,0,0,0.00104967,0,0
ASV5648,Deltaproteobacteria,0,0,0,0.00104967,0,0
ASV5649,Deltaproteobacteria,0,0,0,0.00104967,0,0
ASV5650,Clostridia,0,0,0,0.00104967,0,0
ASV5651,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5652,Bacteroidia,0,0,0,0.00104967,0,0
ASV5653,Alphaproteobacteria,0,0,0,0.00104967,0,0
ASV5654,Clostridia,0,0,0,0.00104967,0,0
ASV5655,Gammaproteobacteria,0,0,0,0.00104967,0,0
ASV5656,Gammaproteobacteria,0.000231634,0,0,0,0,0
ASV5657,Deltaproteobacteria,0.000231634,0,0,0,0,0
ASV5658,Mollicutes,0.000231634,0,0,0,0,0
ASV5659,Bacteroidia,0.000231634,0,0,0,0,0
ASV5660,Gammaproteobacteria,0.000231634,0,0,0,0,0
ASV5661,Gammaproteobacteria,0.000231634,0,0,0,0,0
ASV5662,Deltaproteobacteria,0.000231634,0,0,0,0,0
ASV5663,Bacteroidia,0.000231634,0,0,0,0,0
ASV5664,Bacteroidia,0.000231634,0,0,0,0,0
ASV5665,Gammaproteobacteria,0.000231634,0,0,0,0,0
ASV5666,NA,0.000231634,0,0,0,0,0
ASV5667,Alphaproteobacteria,0.000231634,0,0,0,0,0
ASV5668,Mollicutes,0.000231634,0,0,0,0,0
ASV5669,Gammaproteobacteria,0.000231634,0,0,0,0,0
ASV5670,Mollicutes,0.000231634,0,0,0,0,0
ASV5671,Gammaproteobacteria,0.000231634,0,0,0,0,0
ASV5672,Gammaproteobacteria,0.000231634,0,0,0,0,0
ASV5673,Gammaproteobacteria,0.000231634,0,0,0,0,0
ASV5674,Deltaproteobacteria,0.000231634,0,0,0,0,0
ASV5675,Deltaproteobacteria,0.000231634,0,0,0,0,0
ASV5676,Alphaproteobacteria,0.000231634,0,0,0,0,0
ASV5677,Mollicutes,0.000231634,0,0,0,0,0
ASV5678,Mollicutes,0.000231634,0,0,0,0,0
ASV5679,Alphaproteobacteria,0.000231634,0,0,0,0,0
ASV5680,Deltaproteobacteria,0.000231634,0,0,0,0,0
ASV5681,Gammaproteobacteria,0.000231634,0,0,0,0,0
ASV5682,NA,0.000231634,0,0,0,0,0
ASV5683,Alphaproteobacteria,0.000231634,0,0,0,0,0
ASV5684,Alphaproteobacteria,0.000231634,0,0,0,0,0
ASV5685,Gammaproteobacteria,0.000231634,0,0,0,0,0
ASV5686,Alphaproteobacteria,0.000231634,0,0,0,0,0
ASV5687,Alphaproteobacteria,0.000231634,0,0,0,0,0
ASV5688,Gammaproteobacteria,0.000231634,0,0,0,0,0
ASV5689,Gammaproteobacteria,0.000231634,0,0,0,0,0
ASV5690,Alphaproteobacteria,0.000231634,0,0,0,0,0
ASV5691,Bacteroidia,0.000231634,0,0,0,0,0
ASV5692,Gammaproteobacteria,0.000368316,0,0,0,0,0
ASV5693,NA,0.000368316,0,0,0,0,0
ASV5694,Alphaproteobacteria,0.000368316,0,0,0,0,0
ASV5695,NA,0.000368316,0,0,0,0,0
ASV5696,Bacteroidia,0.000368316,0,0,0,0,0
ASV5697,Alphaproteobacteria,0.000368316,0,0,0,0,0
ASV5698,Alphaproteobacteria,0.000368316,0,0,0,0,0
ASV5699,Alphaproteobacteria,0.000368316,0,0,0,0,0
ASV5700,Deltaproteobacteria,0.000368316,0,0,0,0,0
ASV5701,Deltaproteobacteria,0.000368316,0,0,0,0,0
ASV5702,NA,0.000368316,0,0,0,0,0
ASV5703,Bacteroidia,0.000368316,0,0,0,0,0
ASV5704,Deltaproteobacteria,0.000368316,0,0,0,0,0
ASV5705,Bacteroidia,0.000368316,0,0,0,0,0
ASV5706,Bacteroidia,0.000368316,0,0,0,0,0
ASV5707,Alphaproteobacteria,0.000368316,0,0,0,0,0
ASV5708,Bacteroidia,0.000368316,0,0,0,0,0
ASV5709,Bacteroidia,0.000368316,0,0,0,0,0
ASV5710,Alphaproteobacteria,0.000368316,0,0,0,0,0
ASV5711,Gammaproteobacteria,0.000368316,0,0,0,0,0
ASV5712,Gammaproteobacteria,0.000368316,0,0,0,0,0
ASV5713,Spirochaetia,0.000368316,0,0,0,0,0
ASV5714,Clostridia,0.000368316,0,0,0,0,0
ASV5715,Bacteroidia,0.000368316,0,0,0,0,0
ASV5716,Gammaproteobacteria,0.000368316,0,0,0,0,0
ASV5717,Gammaproteobacteria,0.000368316,0,0,0,0,0
ASV5718,Cloacimonadia,0.000368316,0,0,0,0,0
ASV5719,Alphaproteobacteria,0.000368316,0,0,0,0,0
